region_name,region_code,video_id,title,view_count,like_count,channel_name,date_uploaded,owner,duration
India,IN,cInV5bzBYys,"Sapta Sagaradaache Ello (Side B) - Official Teaser | Rakshit Shetty, Rukmini, Chaithra | Hemanth Rao",964483,54626,Paramvah Studios,2023-10-28T03:39:00Z,UCvBaJ5MfXVKfSiKP2beaNvw,PT1M6S
India,IN,Wy3lHOIM45g,"APARAJITA - Full Episode - 536 | ଅପରାଜିତା | Odia Mega serial | Raj Rajesh,Subhashree | Sidharth TV",707672,13052,Sidharrth TV,2023-10-31T13:30:23Z,UCbBWncD3X_dfXwxmj4KwJnA,PT23M16S
India,IN,JdEpp4lxM8M,BB 17 LIVE | Isha Samarth | Argument,259476,2004,E Chaska,2023-10-31T16:27:36Z,UC0KD7NX4pkYqUTlLDyYR9Jw,PT1M2S
India,IN,zrCNk_dtsWo,I LOST MY HOME IN A ZOMBIE APPOCALYPSE,3298055,229402,Techno Gamerz,2023-10-31T11:48:14Z,UCX8pnu3DYUnx8qy8V_c6oHg,PT27M1S
India,IN,TjQnawQL1MI,Nenu Naa Nakshatra || Episode - 2 || Don Pruthvi || Anyuktha Nallani || Infinitum Media,194545,10857,Don Pruthvi,2023-10-29T15:47:52Z,UCcAOWkmTuJqATJFNOO3jg-Q,PT25M16S
India,IN,YDfL2Ns8wz4,Kajal Maheriya | જીવાશે નહી તમારા વગર | Jivashe Nahi Tamara Vagar | Gujarati New Song | ગુજરાતી ગીત,438252,5715,Saregama Gujarati,2023-10-30T11:30:10Z,UCvrD1eyGgo8O9JcTraCvYBg,PT6M
India,IN,Pfq1WdEries,Khatarnak Ladai Hogyi 😂,3702385,313146,Sourav Joshi Vlogs,2023-10-31T02:30:17Z,UCjvgGbPPn-FgYeguc5nxG4A,PT8M23S
India,IN,immvqTEwwe8,INDIA thrashed EX-Champions | SHAMI & BUMRAH Shines again 🛑  | IND Beat ENG PAKISTANI REACTION,294864,10422,CH WALEED RAUF,2023-10-29T16:52:48Z,UCyEnhHynhlQX-ReSHe7j3ow,PT27M45S
India,IN,YdFUIBNKueg,Samarth Jurel's Entry in the house | Bigg Boss 17,2613935,30429,Colors TV,2023-10-28T06:37:14Z,UC55IWqFLDH1Xp7iu1_xknRA,PT1M22S
India,IN,3KVOBl5Sykg,FUNNIEST EVERY INDIAN COLLEGE BY NOT YOUR TYPE,343083,23877,mosambi,2023-10-30T08:00:02Z,UCeVpStjN-r4QmuI-mmzfRwg,PT10M22S
India,IN,FTLWCbMP_DE,Bigg Boss Telugu 7 Promo 1 - Day 55 | Nagarjuna Takes Charge | DisneyPlus Hotstar Telugu,2456139,48626,Disney+ HotstarTelugu,2023-10-28T11:48:41Z,UC2DDhRE75LKKPjAxC-zsGRg,PT1M7S
India,IN,Y2JB6dspcNo,Unboxing Crackers 😍 Maza Aagya,4856709,309977,Sourav Joshi Vlogs,2023-10-30T02:30:13Z,UCjvgGbPPn-FgYeguc5nxG4A,PT8M57S
India,IN,IpOd9pdFSis,"Kundali Bhagya Rishton Ki Deepawali - Starts 7th November, Tuesday 9:30 PM - Promo - Zee TV",1857375,26677,Zee TV,2023-10-31T07:11:45Z,UCppHT7SZKKvar4Oc9J4oljQ,PT30S
India,IN,XuaWwmixSMA,The MS Dhoni Podcast,912208,44116,Honestly by Tanmay Bhat,2023-10-29T14:30:15Z,UCneQdPbDLwZ__ZXP0YVwiag,PT28M10S
India,IN,mxBQr-O9i1Q,DARKHEROES - KYRO Revealed the BIGGEST MONSTER [S3 Episode7],1628161,101901,ProBoiz 95,2023-10-30T08:45:10Z,UCSncGB_s0tuWN-4l-58mmvQ,PT50M8S
India,IN,oYPHXoeCiOk,College Elections || Half Engineer,380022,39409,Half Engineer,2023-10-31T13:00:44Z,UCNLGvPguokaRr6TgMgP1txg,PT16M59S
India,IN,Nroh5UIsKVg,5 LAKH RUPYE KI MEHNDI | Armaan Malik,1112925,48032,Malik Vlogs,2023-11-01T04:30:07Z,UCum5kIr4aqgn9Dc21JdYCWA,PT30M27S
India,IN,7xIF8VOdWd0,ફટાકડા વાળા(ભાગ-2)//Gujarati Comedy Video//કોમેડી વીડીયો SB HINDUSTANI,462652,31010,S.B HINDUSTANI,2023-11-01T01:30:05Z,UC64YBTd2J6_747v1p3sSNTQ,PT32M8S
India,IN,WIQGXGMYfMg,ഒരു Happy News ഉണ്ടേ🤩|ഒരുപാട് ആഗ്രഹിച്ച പക്ഷെ ഒട്ടും പ്രതീക്ഷിക്കാത്ത ഒരു കാര്യം☺️|30 October 2023,48863,1226,Ashina Ajmal,2023-10-30T14:00:25Z,UCiY3QRZjIqd1PsIFsQnXoVg,PT18M59S
India,IN,LEadeaoos6A,I Collected Every ILLEGAL MOBs in this Minecraft SMP | LOYAL SMP,364932,34211,I AM KOPI,2023-10-30T10:01:08Z,UCNS40z5zioJ1MTNLyoe8_kg,PT17M49S
India,IN,yYf2izE-5cA,I GOT A RARE SUPERCAR | CAR FOR SALE #20,5267807,372564,Techno Gamerz,2023-10-30T16:12:34Z,UCX8pnu3DYUnx8qy8V_c6oHg,PT22M46S
India,IN,3ceuZj3JZlg,"₹1,50,000 New Diwali Stash 2023 Testing Part-2🔥| नए और अतरंगी पटाखे चला के देखेंगे🔥",4940027,547649,Crazy XYZ,2023-10-28T07:38:44Z,UCebC4x5l2-PQxg46Ucv9CsA,PT21M57S
India,IN,BaJ66EgQYfY,ഒരു ചിരട്ട പോയ വഴി | MRIDVA,179981,2710,MRIDVA VLOGS,2023-10-30T06:50:08Z,UCIYZsndkqCTs4VHfwzt7Ycg,PT19M15S
India,IN,at849h3xCQA,HIGHLIGHTS! Manchester United 0-3 Manchester City | Haaland (2) and Foden Goals!,3417264,55549,Man City,2023-10-29T22:00:01Z,UCkzCjdRMrW2vXLx8mvPVLdQ,PT2M31S
India,IN,zN5HdwBTAXw,Karwachauth Ka Kalesh | BakLol Video,92021,1851,BakLol Video,2023-10-30T06:58:53Z,UCQfE97UMDGgKCFb7iGM8Btg,PT21M27S
India,IN,50oIiWcrUZ8,Yeh Rishta Kya Kehlata Hai New Promo | 1st November 2023,637710,5685,India Forums Hindi,2023-11-01T03:10:03Z,UCyETxeA3DlwsK5Eu3lo_XIA,PT25S
India,IN,ImPqrOM3mW8,Mein | Episode 13 | 30 October 2023 (Eng Sub) | Wahaj Ali | Ayeza Khan | ARY Digital,6077069,92447,ARY Digital HD,2023-10-30T16:54:13Z,UC4JCksJF76g_MdzPVBJoC3Q,PT39M11S
India,IN,tviEev-0_jQ,Kaliveedu - Promo | 01 November 2023 | Surya TV Serial | Malayalam Serial,246145,2362,Surya TV,2023-11-01T05:29:52Z,UCHyU1e7YmhHgUnVwpP5hpYA,PT36S
